 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|                          Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|     ver     | Date  | Time  |               Sequence                 | #Img |P/MbInt| QPI| QPP| QPB| Format  |Iperiod| #B | FMES | Hdmd | S.R |#Ref | Freq |Coding|RD-opt|Intra upd|8x8Tr| SNRY 1| SNRU 1| SNRV 1| SNRY N| SNRU N| SNRV N|#Bitr I|#Bitr P|#Bitr B|#Bitr IPB|     Total Time   |      Me Time     |
| 18.6/(FRExt)| 09/20 | 16:21 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 38.190| 41.282| 42.818| 37.593| 41.077| 42.420|  68000|  56720|      0|   126400|         150428   |          15186   |
| 18.6/(FRExt)| 09/20 | 16:26 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          15572   |          14664   |
| 18.6/(FRExt)| 09/20 | 16:56 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.025| 40.974| 42.560|      0|      0|      0|     1680|          20808   |          14876   |
| 18.6/(FRExt)| 09/20 | 20:31 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          14603   |          13743   |
| 18.6/(FRExt)| 09/20 | 21:24 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.025| 40.974| 42.560| 218480| 123200|      0|   343360|         265926   |          14760   |
| 18.6/(FRExt)| 09/20 | 22:13 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.025| 40.974| 42.560| 218480| 123200|      0|   343360|         317269   |          14191   |
| 18.6/(FRExt)| 09/20 | 22:20 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          14994   |          14166   |
| 18.6/(FRExt)| 09/21 | 08:24 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 434800| 245440|      0|   681920|          16270   |          14926   |
| 18.6/(FRExt)| 09/21 | 08:32 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.406| 41.282| 42.818| 37.025| 40.974| 42.560| 218480| 123200|      0|   343360|          15409   |          14550   |
| 18.6/(FRExt)| 09/21 | 10:05 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 24 | 176x144 |    0  |  0 |  FFS |  022 |  32 |  5  | 30.00| CAVLC|   1  |   OFF   |  0  | 37.380| 41.282| 42.818| 36.992| 41.073| 42.554| 217680| 123440|      0|   342800|          15864   |          14663   |
